SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-12-2021,Single Family Residential,35866 SW Bald Peak Rd,Hillsboro,OR,97123,1474500.0,5.0,5.0,Bald Peak,7929.0,101494.0,1998.0,142.0,186.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/35866-SW-Bald-Peak-Rd-97123/home/26702155,RMLS,21166719.0,N,Y,45.4140035,-123.0517834
PAST SALE,September-15-2021,Single Family Residential,13330 SW Kleier Dr,Hillsboro,OR,97123,1200000.0,3.0,2.5,"Hillsboro, Forest Grove",2646.0,198633.0,2007.0,108.0,454.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/13330-SW-Kleier-Dr-97123/home/26660388,RMLS,21695299.0,N,Y,45.4239877,-123.0124688
PAST SALE,December-6-2021,Single Family Residential,1319 S 29th Blvd #367,Cornelius,OR,97113,512400.0,4.0,2.5,LAUREL WOODS,2118.0,,2021.0,26.0,242.0,58.0,Sold,,,https://www.redfin.com/OR/Cornelius/1319-S-29th-Blvd-97123/unit-367/home/175843833,RMLS,21274003.0,N,Y,45.5122375,-123.0364639
PAST SALE,November-10-2021,Single Family Residential,6797 SE Lois St,Hillsboro,OR,97123,625000.0,4.0,2.5,"Hillsboro, Forest Grove",2174.0,7841.0,2006.0,52.0,287.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/6797-SE-Lois-St-97123/home/25746125,RMLS,21471869.0,N,Y,45.5128207,-122.9104483
PAST SALE,September-17-2021,Single Family Residential,4089 SE Discovery St,Hillsboro,OR,97123,450000.0,3.0,2.5,"Hillsboro, Forest Grove",1422.0,3049.0,2013.0,106.0,316.0,34.0,Sold,,,https://www.redfin.com/OR/Hillsboro/4089-SE-Discovery-St-97123/home/49743403,RMLS,21178251.0,N,Y,45.4966419,-122.9396703
PAST SALE,,Single Family Residential,922 NE 67th Ave,Hillsboro,OR,97124,325000.0,2.0,2.0,,1008.0,7405.0,1920.0,,322.0,,,,,https://www.redfin.com/OR/Hillsboro/922-NE-67th-Ave-97124/home/26668765,,,N,Y,45.5269211,-122.9116817
PAST SALE,September-3-2021,Single Family Residential,756 NE Cambrey Ct,Hillsboro,OR,97124,700000.0,4.0,2.5,"Hillsboro, Forest Grove",2600.0,11325.0,1999.0,120.0,269.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/756-NE-Cambrey-Ct-97124/home/26732821,RMLS,21182744.0,N,Y,45.5427645,-122.9777545
PAST SALE,September-13-2021,Single Family Residential,5707 SE Shadowbrook Pl,Hillsboro,OR,97123,540000.0,3.0,2.0,SHADOW BROOK,1618.0,9583.0,1996.0,110.0,334.0,7.0,Sold,,,https://www.redfin.com/OR/Hillsboro/5707-SE-Shadowbrook-Pl-97123/home/25748141,RMLS,21673256.0,N,Y,45.5160472,-122.9247093
PAST SALE,,Single Family Residential,2626 SE Singing Woods Dr,Hillsboro,OR,97123,385000.0,4.0,2.0,,1805.0,7841.0,1975.0,,213.0,,,,,https://www.redfin.com/OR/Hillsboro/2626-SE-Singing-Woods-Dr-97123/home/26689890,,,N,Y,45.4929889,-122.9549778
PAST SALE,October-28-2021,Single Family Residential,2925 SW 216th Ave,Beaverton,OR,97003,440000.0,3.0,1.0,Lord's Subdivision,1224.0,14810.0,1958.0,65.0,359.0,,Sold,,,https://www.redfin.com/OR/Aloha/2925-SW-216th-Ave-97006/home/26610128,RMLS,21497042.0,N,Y,45.4987872,-122.8997634
PAST SALE,November-23-2021,Single Family Residential,264 NW 8th Ct,Hillsboro,OR,97124,492500.0,3.0,2.5,"Hillsboro, Forest Grove",1558.0,6098.0,1995.0,39.0,316.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/264-NW-8th-Ct-97124/home/26637047,RMLS,21371049.0,N,Y,45.5247954,-122.9981483
PAST SALE,November-22-2021,Single Family Residential,1263 NE Parkside Dr,Hillsboro,OR,97124,570000.0,4.0,2.5,"Hillsboro, Forest Grove",1978.0,3920.0,2001.0,40.0,288.0,60.0,Sold,,,https://www.redfin.com/OR/Hillsboro/1263-NE-Parkside-Dr-97124/home/26563136,RMLS,21133741.0,N,Y,45.5341577,-122.9843754
PAST SALE,November-23-2021,Single Family Residential,1559 NE 61st Ave,Hillsboro,OR,97124,555000.0,2.0,2.5,ORENCO STATION,1435.0,3920.0,1999.0,39.0,387.0,129.0,Sold,,,https://www.redfin.com/OR/Hillsboro/1559-NE-61st-Ave-97124/home/26690950,RMLS,21030543.0,N,Y,45.535735,-122.9183626
PAST SALE,November-22-2021,Single Family Residential,7064 SE Chinkapin Dr,Hillsboro,OR,97123,639900.0,3.0,2.5,Reeds Crossing/South Hillsboro,2111.0,2613.0,2020.0,40.0,303.0,65.0,Sold,,,https://www.redfin.com/OR/Hillsboro/7064-SE-Chinkapin-Dr-97123/home/170143575,RMLS,21244727.0,N,Y,45.4939333,-122.9088329
PAST SALE,November-30-2021,Single Family Residential,4167 SE 70th Ave #494,Hillsboro,OR,97123,615400.0,4.0,3.0,"Hillsboro, Forest Grove",2472.0,,2021.0,32.0,249.0,108.0,Sold,,,https://www.redfin.com/OR/Hillsboro/4167-SE-70th-Ave-97123/unit-494/home/175288178,RMLS,21071646.0,N,Y,45.4897863,-122.9093054
PAST SALE,November-23-2021,Single Family Residential,1501 SE Gerhard Dr,Hillsboro,OR,97123,585000.0,4.0,2.5,"Beaverton, Aloha",2428.0,4356.0,2003.0,39.0,241.0,80.0,Sold,,,https://www.redfin.com/OR/Hillsboro/1501-SE-Gerhard-Dr-97123/home/26652935,RMLS,21066244.0,N,Y,45.4960991,-122.9670314
PAST SALE,,Single Family Residential,5587 NE Canard Dr,Hillsboro,OR,97124,440000.0,4.0,3.0,,1683.0,3485.0,2002.0,,261.0,,,,,https://www.redfin.com/OR/Hillsboro/5587-NE-Canard-Dr-97124/home/26718305,,,N,Y,45.5254752,-122.9254102
PAST SALE,November-24-2021,Single Family Residential,3470 SE Ironwood Ave,Hillsboro,OR,97123,485000.0,3.0,2.5,Brookwood Crossing,1600.0,3049.0,2005.0,38.0,303.0,93.0,Sold,,,https://www.redfin.com/OR/Hillsboro/3470-SE-Ironwood-Ave-97123/home/26721138,RMLS,21685029.0,N,Y,45.4949743,-122.9332878
PAST SALE,November-30-2021,Single Family Residential,3128 SE Oak St,Hillsboro,OR,97123,475000.0,3.0,2.5,"Hillsboro, Forest Grove",1908.0,7840.0,1977.0,32.0,249.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/3128-SE-Oak-St-97123/home/26631249,RMLS,21354345.0,N,Y,45.518195,-122.9508759
PAST SALE,December-6-2021,Single Family Residential,432 NE Jackson St,Hillsboro,OR,97124,590000.0,4.0,3.5,"Hillsboro, Forest Grove",3538.0,10890.0,1900.0,26.0,167.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/432-NE-Jackson-St-97124/home/25769988,RMLS,21502752.0,N,Y,45.5249518,-122.9835763
PAST SALE,December-9-2021,Single Family Residential,3628 SE Starling Pl,Hillsboro,OR,97123,489100.0,3.0,2.5,"Hillsboro, Forest Grove",1955.0,3049.0,2005.0,23.0,250.0,94.0,Sold,,,https://www.redfin.com/OR/Hillsboro/3628-SE-Starling-Pl-97123/home/25801538,RMLS,21066515.0,N,Y,45.4937526,-122.9383307
PAST SALE,December-7-2021,Single Family Residential,1181 SE Tamango St,Hillsboro,OR,97123,470000.0,3.0,2.5,"Hillsboro, Forest Grove",1713.0,2613.0,2005.0,25.0,274.0,136.0,Sold,,,https://www.redfin.com/OR/Hillsboro/1181-SE-Tamango-St-97123/home/25804397,RMLS,21037313.0,N,Y,45.5099635,-122.9727108
PAST SALE,December-9-2021,Single Family Residential,356 NW Donegal Pl,Hillsboro,OR,97124,579900.0,5.0,2.5,"Hillsboro, Forest Grove",2231.0,4791.0,2010.0,23.0,260.0,76.0,Sold,,,https://www.redfin.com/OR/Hillsboro/356-NW-Donegal-Pl-97124/home/25869285,RMLS,21263673.0,N,Y,45.5460272,-123.0000218
PAST SALE,December-8-2021,Single Family Residential,172 NW 208th Ave,Beaverton,OR,97006,495000.0,3.0,2.5,"Beaverton, Aloha",1589.0,3049.0,2002.0,24.0,312.0,16.0,Sold,,,https://www.redfin.com/OR/Beaverton/172-NW-208th-Ave-97006/home/25777087,RMLS,21017610.0,N,Y,45.5211222,-122.8912715
PAST SALE,December-21-2021,Single Family Residential,258 NE 9th Ave,Hillsboro,OR,97124,580100.0,3.0,2.0,"Hillsboro, Forest Grove",2001.0,8276.0,1949.0,11.0,290.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/258-NE-9th-Ave-97124/home/26657874,RMLS,21537647.0,N,Y,45.5246376,-122.9752117
PAST SALE,December-29-2021,Single Family Residential,2582 NE Charlois Dr,Hillsboro,OR,97124,618000.0,4.0,2.5,"Hillsboro, Forest Grove",2065.0,5227.0,1998.0,3.0,299.0,35.0,Sold,,,https://www.redfin.com/OR/Hillsboro/2582-NE-Charlois-Dr-97124/home/26667206,RMLS,21237416.0,N,Y,45.5436262,-122.9745896
PAST SALE,August-2-2021,Single Family Residential,166 NE Woodsong St,Hillsboro,OR,97124,535000.0,4.0,2.5,DANBURY PARK,2281.0,4791.0,1999.0,152.0,235.0,28.0,Sold,,,https://www.redfin.com/OR/Hillsboro/166-NE-Woodsong-St-97124/home/25797471,RMLS,21332296.0,N,Y,45.5218414,-122.9073771
PAST SALE,,Single Family Residential,7025 NE Stonewater St,Hillsboro,OR,97124,385000.0,2.0,3.0,,1185.0,1742.0,2003.0,,325.0,,,,,https://www.redfin.com/OR/Hillsboro/7025-NE-Stonewater-St-97124/home/25745514,,,N,Y,45.530622,-122.907739
PAST SALE,September-16-2021,Single Family Residential,337 NE 105th Ave,Hillsboro,OR,97006,475000.0,3.0,2.5,Cottages at Autumn Creek,1512.0,2178.0,2012.0,107.0,314.0,100.0,Sold,,,https://www.redfin.com/OR/Hillsboro/337-NE-105th-Ave-97006/home/39889286,RMLS,21601908.0,N,Y,45.521684,-122.871854
PAST SALE,July-8-2021,Single Family Residential,455 NE 80th Ave,Hillsboro,OR,97006,529900.0,4.0,3.5,QUATAMA,2410.0,,2021.0,177.0,220.0,80.0,Sold,,,https://www.redfin.com/OR/Hillsboro/455-NE-80th-Ave-97006/home/175216253,RMLS,21230397.0,N,Y,45.5244111,-122.8977152
PAST SALE,October-8-2021,Single Family Residential,2480 SW 218th Dr,Beaverton,OR,97003,426000.0,3.0,1.5,"Beaverton, Aloha",1280.0,5227.0,1986.0,85.0,333.0,,Sold,,,https://www.redfin.com/OR/Beaverton/2480-SW-218th-Dr-97006/home/26660719,RMLS,21017416.0,N,Y,45.5020517,-122.9003562
PAST SALE,October-7-2021,Single Family Residential,2158 SE 74th Ave,Hillsboro,OR,97123,514500.0,4.0,3.0,"Hillsboro, Forest Grove",2290.0,6534.0,1988.0,86.0,225.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/2158-SE-74th-Ave-97123/home/26672574,RMLS,21456192.0,N,Y,45.5031543,-122.9053439
PAST SALE,,Single Family Residential,21151 SW Kenneth Ct,Beaverton,OR,97006,534683.0,3.0,2.0,,1352.0,6970.0,1994.0,,395.0,,,,,https://www.redfin.com/OR/Beaverton/21151-SW-Kenneth-Ct-97006/home/25809501,,,N,Y,45.5194748,-122.8948389
PAST SALE,September-10-2021,Single Family Residential,18185 SW Salix Ridge St,Beaverton,OR,97006,430000.0,3.0,1.5,"Beaverton, Aloha",1024.0,6969.0,1974.0,113.0,420.0,,Sold,,,https://www.redfin.com/OR/Beaverton/18185-SW-Salix-Rdg-97006/home/26725066,RMLS,21287337.0,N,Y,45.5196147,-122.8657508
PAST SALE,August-25-2021,Single Family Residential,6545 SE Lois St,Hillsboro,OR,97123,520000.0,3.0,2.0,"Hillsboro, Forest Grove",1503.0,6098.0,1998.0,129.0,346.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/6545-SE-Lois-St-97123/home/26723414,RMLS,21024688.0,N,Y,45.5124957,-122.9132338
PAST SALE,September-30-2021,Single Family Residential,3185 SE Tumblestone Dr,Hillsboro,OR,97123,559000.0,4.0,2.5,"Hillsboro, Forest Grove",2294.0,5662.0,1999.0,93.0,244.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/3185-SE-Tumblestone-Dr-97123/home/25794350,RMLS,21394609.0,N,Y,45.5082463,-122.9498127
PAST SALE,July-9-2021,Single Family Residential,837 SE 61st Ave,Hillsboro,OR,97123,610000.0,4.0,2.5,Hunters Run,2288.0,6969.0,1999.0,176.0,267.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/837-SE-61st-Ave-97123/home/26628906,RMLS,21325092.0,N,Y,45.513369,-122.9195661
PAST SALE,September-23-2021,Single Family Residential,265 SE 42nd Way,Hillsboro,OR,97123,435000.0,3.0,2.5,"Hillsboro, Forest Grove",1669.0,2613.0,2003.0,100.0,261.0,55.0,Sold,,,https://www.redfin.com/OR/Hillsboro/265-SE-42nd-Way-97123/home/25812334,RMLS,21311765.0,N,Y,45.5185254,-122.938862
PAST SALE,October-12-2021,Single Family Residential,1099 SE Tamora Ave,Hillsboro,OR,97123,515000.0,3.0,3.0,Arbor Roses,1718.0,3049.0,2004.0,81.0,300.0,143.0,Sold,,,https://www.redfin.com/OR/Hillsboro/1099-SE-Tamora-Ave-97123/home/25780201,RMLS,21236272.0,N,Y,45.5085423,-122.9769025
PAST SALE,August-27-2021,Single Family Residential,179 NW Glencory St,Hillsboro,OR,97124,440000.0,3.0,2.5,"Hillsboro, Forest Grove",1726.0,2613.0,2005.0,127.0,255.0,48.0,Sold,,,https://www.redfin.com/OR/Hillsboro/179-NW-Glencory-St-97124/home/25769511,RMLS,21257338.0,N,Y,45.5404411,-122.996408
PAST SALE,August-10-2021,Single Family Residential,1031 SE Tamora Ave,Hillsboro,OR,97123,532000.0,3.0,2.5,Arbor Roses,1765.0,3049.0,2007.0,144.0,301.0,145.0,Sold,,,https://www.redfin.com/OR/Hillsboro/1031-SE-Tamora-Ave-97123/home/25769341,RMLS,21580884.0,N,Y,45.5093843,-122.9773534
PAST SALE,,Single Family Residential,251 NE Idyl Way,Hillsboro,OR,97124,514300.0,3.0,2.5,,1883.0,3049.0,2010.0,,273.0,,,,,https://www.redfin.com/OR/Hillsboro/251-NE-Idyl-Way-97124/home/26737722,,,N,Y,45.5234186,-122.914336
PAST SALE,August-26-2021,Single Family Residential,3199 SE White Oak Ave,Hillsboro,OR,97123,495900.0,3.0,2.5,"Hillsboro, Forest Grove",1861.0,3049.0,2013.0,128.0,266.0,55.0,Sold,,,https://www.redfin.com/OR/Hillsboro/3199-SE-White-Oak-Ave-97123/home/39889327,RMLS,21091056.0,N,Y,45.4965828,-122.9300996
PAST SALE,September-17-2021,Single Family Residential,3709 SE Willamette Ave,Hillsboro,OR,97123,613000.0,4.0,2.5,"Hillsboro, Forest Grove",2823.0,5227.0,2017.0,106.0,217.0,80.0,Sold,,,https://www.redfin.com/OR/Hillsboro/3709-SE-Willamette-Ave-97123/home/112840768,RMLS,21134402.0,N,Y,45.493131,-122.94154
PAST SALE,October-13-2021,Single Family Residential,1224 NW 2nd Ct,Hillsboro,OR,97124,392000.0,4.0,2.0,"Hillsboro, Forest Grove",1604.0,6098.0,1920.0,80.0,244.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1224-NW-2nd-Ct-97124/home/144693418,RMLS,21043756.0,N,Y,45.5337393,-122.9898605
PAST SALE,October-6-2021,Single Family Residential,706 SE 47th Ave,Hillsboro,OR,97123,580000.0,3.0,2.5,BrookWood Landing,2024.0,9583.0,1976.0,87.0,287.0,82.0,Sold,,,https://www.redfin.com/OR/Hillsboro/706-SE-47th-Ave-97123/home/144693613,RMLS,21518578.0,N,Y,45.51505,-122.9347122
PAST SALE,October-1-2021,Single Family Residential,535 NW Adams Ave,Hillsboro,OR,97124,494900.0,3.0,2.5,"Hillsboro, Forest Grove",1882.0,3049.0,2020.0,92.0,263.0,123.0,Sold,,,https://www.redfin.com/OR/Hillsboro/535-NW-Adams-Ave-97124/home/172054091,RMLS,21542365.0,N,Y,45.5282649,-122.9907592
PAST SALE,September-13-2021,Single Family Residential,5355 SW River Rd,Hillsboro,OR,97123,560000.0,3.0,1.5,"Hillsboro, Forest Grove",1870.0,230868.0,1971.0,110.0,299.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/5355-SW-River-Rd-97123/home/26657760,RMLS,21205507.0,N,Y,45.48108,-122.935729
PAST SALE,October-29-2021,Single Family Residential,3990 SW Minter Bridge Rd,Hillsboro,OR,97123,536000.0,3.0,2.0,"Hillsboro, Forest Grove",1844.0,419482.0,1974.0,64.0,291.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/3990-SW-Minter-Bridge-Rd-97123/home/166134824,RMLS,21192494.0,N,Y,45.4908698,-122.969536
PAST SALE,October-29-2021,Single Family Residential,1110 NE Thomas St,Hillsboro,OR,97124,410000.0,3.0,2.0,"Hillsboro, Forest Grove",1288.0,7405.0,1976.0,64.0,318.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1110-NE-Thomas-St-97124/home/26680813,RMLS,21427404.0,N,Y,45.5378391,-122.9708985
PAST SALE,August-13-2021,Single Family Residential,245 NE Jefferson St,Hillsboro,OR,97124,527000.0,5.0,2.0,Thorn's Addition,2283.0,7405.0,1892.0,141.0,231.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/245-NE-Jefferson-St-97124/home/26678744,RMLS,21226329.0,N,Y,45.5275477,-122.9868753
PAST SALE,August-24-2021,Single Family Residential,1569 NE Arrowwood St,Hillsboro,OR,97124,495000.0,3.0,2.0,"Hillsboro, Forest Grove",1662.0,9147.0,1962.0,130.0,298.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1569-NE-Arrowwood-St-97124/home/26637928,RMLS,21426915.0,N,Y,45.5320541,-122.9665682
PAST SALE,September-21-2021,Single Family Residential,1470 NE Cornell Rd,Hillsboro,OR,97124,350000.0,2.0,1.0,"Hillsboro, Forest Grove",902.0,11325.0,1948.0,102.0,388.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1470-NE-Cornell-Rd-97124/home/25830867,RMLS,21167436.0,N,Y,45.5292892,-122.9671552
PAST SALE,October-18-2021,Single Family Residential,1946 NE Laura Ct,Hillsboro,OR,97124,560000.0,4.0,2.5,"Hillsboro, Forest Grove",2024.0,7405.0,1978.0,75.0,277.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1946-NE-Laura-Ct-97124/home/25867164,RMLS,21168618.0,N,Y,45.5263567,-122.9623522
PAST SALE,August-24-2021,Single Family Residential,4257 NE Jackson St,Hillsboro,OR,97124,749500.0,4.0,3.5,"Hillsboro, Forest Grove",3730.0,14810.0,2004.0,130.0,201.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/4257-NE-Jackson-St-97124/home/26715346,RMLS,21262693.0,N,Y,45.5254353,-122.9384414
PAST SALE,September-17-2021,Single Family Residential,307 NW Freeman Ave,Hillsboro,OR,97124,420405.0,3.0,2.0,"Hillsboro, Forest Grove",1224.0,6534.0,1936.0,106.0,343.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/307-NW-Freeman-Ave-97124/home/26716925,RMLS,21272050.0,N,Y,45.5254189,-122.9976554
PAST SALE,October-12-2021,Single Family Residential,1524 NE Hyde St,Hillsboro,OR,97124,525000.0,4.0,2.5,Hillwood,2514.0,10018.0,1979.0,81.0,209.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1524-NE-Hyde-St-97124/home/26658774,RMLS,21026953.0,N,Y,45.5259708,-122.9668457
PAST SALE,September-16-2021,Single Family Residential,5576 SE Sierra St,Hillsboro,OR,97123,518400.0,3.0,2.0,"Hillsboro, Forest Grove",1538.0,8276.0,1979.0,107.0,337.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/5576-SE-Sierra-St-97123/home/25772622,RMLS,21627590.0,N,Y,45.5034014,-122.9251822
PAST SALE,,Single Family Residential,2072 SE Gerhard Dr,Hillsboro,OR,97123,410000.0,3.0,2.0,,1589.0,7405.0,1990.0,,258.0,,,,,https://www.redfin.com/OR/Hillsboro/2072-SE-Gerhard-Dr-97123/home/26702156,,,N,Y,45.4933286,-122.9615482
PAST SALE,November-16-2021,Single Family Residential,185 NE 39th Ave,Hillsboro,OR,97124,465000.0,3.0,3.0,"Hillsboro, Forest Grove",2022.0,7840.0,1988.0,46.0,230.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/185-NE-39th-Ave-97124/home/26689938,RMLS,21497967.0,N,Y,45.5220861,-122.9419797
PAST SALE,October-14-2021,Single Family Residential,603 NE Joanne Ct,Hillsboro,OR,97124,491000.0,3.0,2.5,JACKSON SCHOOL NEIGHBORHOOD,1841.0,8276.0,1988.0,79.0,267.0,60.0,Sold,,,https://www.redfin.com/OR/Hillsboro/603-NE-Joanne-Ct-97124/home/26716922,RMLS,21482512.0,N,Y,45.5390441,-122.9836338
PAST SALE,October-13-2021,Single Family Residential,1640 NE Sunrise Ln,Hillsboro,OR,97124,430000.0,3.0,1.0,"Hillsboro, Forest Grove",980.0,7405.0,1981.0,80.0,439.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1640-NE-Sunrise-Ln-97124/home/25866160,RMLS,21373472.0,N,Y,45.5364602,-122.9651131
PAST SALE,October-20-2021,Single Family Residential,4158 SE Spring St,Hillsboro,OR,97123,493000.0,3.0,2.0,"Hillsboro, Forest Grove",1324.0,6969.0,1981.0,73.0,372.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/4158-SE-Spring-St-97123/home/26558570,RMLS,21573758.0,N,Y,45.5135896,-122.9397367
PAST SALE,October-15-2021,Single Family Residential,1815 NE 57th Ave,Hillsboro,OR,97124,640000.0,3.0,2.0,HAWTHORN FARM VILLAGE,1854.0,14374.0,1988.0,78.0,345.0,20.0,Sold,,,https://www.redfin.com/OR/Hillsboro/1815-NE-57th-Ave-97124/home/26687395,RMLS,21637910.0,N,Y,45.5378447,-122.9239647
PAST SALE,October-5-2021,Single Family Residential,420 NW 334th Ave,Hillsboro,OR,97124,510000.0,3.0,2.0,"Hillsboro, Forest Grove",1624.0,38768.0,1990.0,88.0,314.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/420-NW-334th-Ave-97124/home/26613081,RMLS,21280710.0,N,Y,45.5220836,-123.0180435
PAST SALE,September-24-2021,Single Family Residential,165 NE Tiffany St,Hillsboro,OR,97124,487000.0,3.0,2.5,"Hillsboro, Forest Grove",1808.0,7405.0,1991.0,99.0,269.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/165-NE-Tiffany-St-97124/home/26676427,RMLS,21693648.0,N,Y,45.5316471,-122.9888431
PAST SALE,November-17-2021,Single Family Residential,1185 SE Brookwood Ave,Hillsboro,OR,97123,1275000.0,3.0,2.5,Brookwood - Virginia Place,4448.0,38332.0,2008.0,45.0,287.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1185-SE-Brookwood-Ave-97123/home/26567995,RMLS,21049912.0,N,Y,45.5105501,-122.9393972
PAST SALE,July-7-2021,Single Family Residential,3104 NE Crimson Pl,Hillsboro,OR,97124,653000.0,5.0,2.5,Glencoe Oaks,2555.0,8276.0,1994.0,178.0,256.0,8.0,Sold,,,https://www.redfin.com/OR/Hillsboro/3104-NE-Crimson-Pl-97124/home/26614170,RMLS,21473579.0,N,Y,45.5472248,-122.9915069
PAST SALE,October-18-2021,Single Family Residential,845 NW 1st Pl,Hillsboro,OR,97124,490000.0,4.0,2.0,"Hillsboro, Forest Grove",1648.0,6534.0,1995.0,75.0,297.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/845-NW-1st-Pl-97124/home/26613983,RMLS,21524535.0,N,Y,45.5306365,-122.9908146
PAST SALE,September-30-2021,Single Family Residential,23460 NW Oelrich Rd,Hillsboro,OR,97124,535000.0,3.0,2.0,"Hillsboro, Forest Grove",1983.0,10454.0,1995.0,93.0,270.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/23460-NE-Oelrich-St-97124/home/26625306,RMLS,21441293.0,N,Y,45.52373,-122.9190939
PAST SALE,October-29-2021,Single Family Residential,3421 SE Walnut St,Hillsboro,OR,97123,493000.0,3.0,2.0,BROOKWOOD,1423.0,8712.0,1976.0,64.0,346.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/3421-SE-Walnut-St-97123/home/26736147,RMLS,21572666.0,N,Y,45.5171201,-122.9475214
PAST SALE,October-8-2021,Single Family Residential,552 SE 13th Ave,Hillsboro,OR,97123,420000.0,4.0,1.5,"Hillsboro, Forest Grove",1432.0,9147.0,1967.0,85.0,293.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/552-SE-13th-Ave-97123/home/26667003,RMLS,21523302.0,N,Y,45.5167687,-122.9689959
PAST SALE,October-4-2021,Single Family Residential,1358 SE 25th Pl,Hillsboro,OR,97123,455000.0,3.0,2.0,"Hillsboro, Forest Grove",1350.0,8712.0,1978.0,89.0,337.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1358-SE-25th-Pl-97123/home/26687265,RMLS,21524804.0,N,Y,45.5090942,-122.9561526
PAST SALE,November-15-2021,Single Family Residential,1175 SE Maple St,Hillsboro,OR,97123,400000.0,3.0,1.5,"Hillsboro, Forest Grove",1255.0,9147.0,1954.0,47.0,319.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1175-SE-Maple-St-97123/home/26698737,RMLS,21573330.0,N,Y,45.5150716,-122.9706102
PAST SALE,November-17-2021,Single Family Residential,365 NE 15th Ct,Hillsboro,OR,97124,635000.0,5.0,3.0,HILLWOOD,2736.0,8276.0,1992.0,45.0,232.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/365-NE-15th-Ct-97124/home/26694599,RMLS,21505569.0,N,Y,45.5252102,-122.9672857
PAST SALE,November-19-2021,Single Family Residential,1964 NE Harewood Pl,Hillsboro,OR,97124,600000.0,3.0,2.0,"Hillsboro, Forest Grove",1890.0,5227.0,1997.0,43.0,317.0,,Sold,,,https://www.redfin.com/OR/Hillsboro/1964-NE-Harewood-Pl-97124/home/25783768,RMLS,21102253.0,N,Y,45.5397414,-122.9778642
PAST SALE,November-17-2021,Single Family Residential,2560 SE Buttercup Ct,Hillsboro,OR,97123,530000.0,4.0,2.5,EDWARDS MEADOWS,1920.0,7840.0,1972.0,45.0,276.0,90.0,Sold,,,https://www.redfin.com/OR/Hillsboro/2560-SE-Buttercup-Ct-97123/home/26557360,RMLS,21001394.0,N,Y,45.5005819,-122.9563778
PAST SALE,November-9-2021,Single Family Residential,1130 NE Horizon Loop #1602,Hillsboro,OR,97124,283000.0,1.0,1.0,Orenco,696.0,,2000.0,53.0,407.0,172.0,Sold,,,https://www.redfin.com/OR/Hillsboro/1130-NE-Horizon-Loop-97124/unit-1602/home/26700887,RMLS,21203427.0,N,Y,45.531715,-122.914542
PAST SALE,November-19-2021,Single Family Residential,5964 SE Davis St,Hillsboro,OR,97123,660541.0,4.0,2.5,Edgewood,2512.0,,2021.0,43.0,263.0,99.0,Sold,,,https://www.redfin.com/OR/Hillsboro/5964-SE-Davis-Rd-97123/home/175484042,RMLS,21475775.0,N,Y,45.4940987,-122.9219237
